,code_7,ground_truth
2479,1233085,0.0010389929954991543
2480,1233040,0.003033651227459937
2481,1233035,0.0017863388343669672
2482,1233030,0.004221071793744684
2483,1233025,0.0038148489684367444
2484,1233020,0.003939840606993034
2485,1233015,0.004793950137127677
2486,1233005,0.004517926935315872
2487,1233010,0.00372370923198945
2488,1233265,0.018582090265368334
2489,1212610,0.04061246810061976
2490,1212605,0.04057601166605906
2491,1212550,0.030368209989063068
2492,1212555,0.01957710535909588
2493,1212445,0.03051403572730587
2494,1212450,0.04188844331024426
2495,1212265,0.022967553773240976
2496,1212380,0.024608093328472476
2497,1212385,0.03933649289099526
2498,1212745,0.03496172074371127
2499,1212740,0.025410134888807875
2500,1212735,0.06277798031352534
2501,1212730,0.041669704702880055
2502,1212725,0.041122858184469556
2503,1212720,0.08436018957345971
2504,1212665,0.05209624498724025
2505,1212670,0.03047757929274517
2506,1212515,0.027743346700692673
2507,1212480,0.05774699234414874
2508,1212655,0.033576376230404666
2509,1212660,0.026467371491068172
2510,1212650,0.03248268319358367
2511,1212520,0.052387896463725846
2512,1212645,0.04648195406489245
2513,1212705,0.0984688297484506
2514,1212040,0.03157127232956617
2515,1212060,0.05490339044841414
2516,1212065,0.04735690849434925
2517,1212070,0.06791833758658403
2518,1212035,0.03273787823550857
2519,1212075,0.038096974115931465
2520,1212080,0.025628873496172076
2521,1212085,0.047247539190667154
2522,1212160,0.03138899015676267
2523,1212155,0.026977761574917974
2524,1212150,0.01819176084578928
2525,1212165,0.017572001458257384
2526,1212170,0.025993437841779075
2527,1212145,0.06292380605176813
2528,1212090,0.046700692672256655
2529,1212010,0.061356179365658035
2530,1212455,0.07068902661319723
2531,1212005,0.11687932920160408
2532,1212025,0.031170251549398467
2533,1212020,0.028180823915421073
2534,1212015,0.07225665329930733
2535,1212055,0.04575282537367845
2536,1212030,0.03532628508931827
2537,1212050,0.03353991979584397
2538,1212045,0.04870579657309515
2539,1212140,0.031170251549398467
2540,1212130,0.037477214728399565
2541,1212100,0.045205978855267955
2542,1212095,0.032628508931826464
2543,1212110,0.08425082026977762
2544,1212115,0.06124681006197594
2545,1212105,0.04451330659861465
2546,1212120,0.04936201239518775
2547,1212125,0.03904484141450966
2548,1212205,0.04382063434196135
2549,1212215,0.03040466642362377
2550,1212210,0.043601895734597156
2551,1212260,0.03671162960262486
2552,1212275,0.017353262850893184
2553,1212295,0.02865475756471017
2554,1212285,0.03317535545023697
2555,1212420,0.03441487422530076
2556,1212425,0.023332118118847976
2557,1212290,0.04681006197593875
2558,1212280,0.05173168064163325
2559,1212415,0.033758658403208165
2560,1212410,0.03087860007291287
2561,1212430,0.024389354721108276
2562,1212435,0.033685745534086764
2563,1212440,0.04123222748815166
2564,1212300,0.014436748086037185
2565,1212405,0.024936201239518774
2566,1212305,0.042982136347065256
2567,1212270,0.03040466642362377
2568,1212310,0.06347065257017863
2569,1212315,0.037222019686474664
2570,1212395,0.037659496901203064
2571,1212320,0.06000729128691214
2572,1212325,0.02912869121399927
2573,1212220,0.01910317170980678
2574,1212225,0.03940940576011666
2575,1212200,0.022602989427633977
2576,1212230,0.03652934742982136
2577,1212195,0.01804593510754648
2578,1212190,0.02249362012395188
2579,1212135,0.03547211082756106
2580,1212185,0.03157127232956617
2581,1212355,0.037294932555596065
2582,1212350,0.035253372220196866
2583,1212175,0.037222019686474664
2584,1212180,0.02209259934378418
2585,1212245,0.02785271600437477
2586,1212240,0.05632519139628144
2587,1212255,0.04382063434196135
2588,1212250,0.021181188479766678
2589,1212235,0.03620123951877506
2590,1212335,0.01819176084578928
2591,1212340,0.01903025884068538
2592,1212345,0.04531534815895005
2593,1212360,0.051768137076193946
2594,1212365,0.03343055049216186
2595,1212510,0.03984688297484506
2596,1212505,0.03769595333576376
2597,1212500,0.032081662413415965
2598,1212495,0.02850893182646737
2599,1212370,0.04790375501275975
2600,1212330,0.04961720743711265
2601,1212490,0.04363835216915785
2602,1212375,0.017061611374407582
2603,1212485,0.01943127962085308
2604,1212640,0.07958439664600801
2605,1212525,0.04516952242070726
2606,1212530,0.03744075829383886
2607,1212475,0.037039737513671164
2608,1212470,0.04655486693401385
2609,1212400,0.07783448778709443
2610,1212390,0.033065986146554864
2611,1212465,0.06456434560699964
2612,1212460,0.033503463361283264
2613,1212545,0.06310608822457163
2614,1212540,0.034305504921618664
2615,1212535,0.027998541742617573
2616,1212635,0.024790375501275976
2617,1212630,0.028946409041195772
2618,1212625,0.043346700692672255
2619,1212620,0.025847612103536272
2620,1212710,0.034378417790740065
2621,1212680,0.030185927816259568
2622,1212690,0.03372220196864747
2623,1212695,0.02785271600437477
2624,1212675,0.04932555596062705
2625,1212715,0.034305504921618664
2626,1212570,0.04859642726941305
2627,1212575,0.05701786365293474
2628,1212580,0.06336128326649654
2629,1212700,0.08392271235873132
2630,1212585,0.06332482683193584
2631,1212590,0.053262850893182646
2632,1212685,0.04790375501275975
2633,1212565,0.047065257017863654
2634,1212560,0.03842508202697776
2635,1212595,0.03550856726212177
2636,1212600,0.01957710535909588
2637,1212615,0.026321545752825373
2638,1215605,0.039843044675350894
2639,1215130,0.08275930713112134
2640,1215405,0.045391154650621594
2641,1215410,0.03987024129287673
2642,1215185,0.03138489662481565
2643,1215190,0.023225911367064617
2644,1215280,0.03867359012173991
2645,1215195,0.0485731589011445
2646,1215110,0.048110816403205275
2647,1215105,0.02937234692790373
2648,1215100,0.029345150310377894
2649,1215035,0.024830511801088986
2650,1215040,0.051156837566099
2651,1215045,0.0320104188279099
2652,1215090,0.013761488468073414
2653,1215095,0.032853513971210835
2654,1215145,0.046723788909387595
2655,1215140,0.05920703635374668
2656,1215135,0.052435078589813326
2657,1215150,0.041257268786694404
2658,1215305,0.039462292029989174
2659,1215155,0.04161082481453028
2660,1215160,0.05450202152177692
2661,1215165,0.04152923496195277
2662,1215170,0.05229909550218414
2663,1215175,0.032635941031004145
2664,1215300,0.09143502812186327
2665,1215310,0.02978029619079128
2666,1215315,0.03459409749286439
2667,1215295,0.07557940010430043
2668,1215320,0.03114012706708312
2669,1215325,0.01963595785365416
2670,1215290,0.030895357509350588
2671,1215180,0.027115027673259275
2672,1215125,0.03138489662481565
2673,1215005,0.03802087130111983
2674,1215010,0.04454805950732066
2675,1215015,0.034512507640286884
2676,1215020,0.0720166432084158
2677,1215030,0.04889951831145454
2678,1215025,0.04729491787743017
2679,1215120,0.05635139151353382
2680,1215115,0.04321542524855465
2681,1215285,0.027822139728931033
2682,1215330,0.026054359589751643
2683,1215440,0.05648737460116301
2684,1215435,0.042861869220718773
2685,1215565,0.03453970425781272
2686,1215560,0.0275773701711985
2687,1215445,0.03266313764852998
2688,1215570,0.05735766636198978
2689,1215575,0.03358782264440843
2690,1215580,0.026326325765010008
2691,1215585,0.04460245274237233
2692,1215550,0.04634303626402588
2693,1215555,0.023688253865003842
2694,1215590,0.04647901935165507
2695,1215545,0.02665268517532005
2696,1215540,0.0472405246423785
2697,1215430,0.03298949705884002
2698,1215450,0.04626144641144837
2699,1215455,0.04223634701762453
2700,1215535,0.054039679023837696
2701,1215595,0.0357091588114237
2702,1215600,0.0275773701711985
2703,1215520,0.05499156063724198
2704,1215525,0.04767567052279189
2705,1215530,0.030759374421721403
2706,1215460,0.04386814406917473
2707,1215465,0.03886396644442077
2708,1215475,0.037776101743387296
2709,1215515,0.036253091161940434
2710,1215510,0.03589953513410456
2711,1215500,0.05499156063724198
2712,1215505,0.05102085447846981
2713,1215495,0.062062681193959544
2714,1215490,0.05186394962177075
2715,1215485,0.03462129411039023
2716,1215480,0.04405852039185559
2717,1215470,0.0348932602856486
2718,1215400,0.05126562403620234
2719,1215205,0.0470229517021718
2720,1215200,0.027985319434086053
2721,1215275,0.03530120954853615
2722,1215270,0.03595392836915623
2723,1215265,0.027305403995940135
2724,1215210,0.0385920002691624
2725,1215085,0.03320706999904672
2726,1215215,0.03279912073615916
2727,1215255,0.053930892553734344
2728,1215250,0.04786604684547274
2729,1215245,0.06973212733624552
2730,1215050,0.04762127728774021
2731,1215055,0.03241836809079745
2732,1215060,0.0280941059041894
2733,1215075,0.029807492808317116
2734,1215080,0.02156691769798857
2735,1215070,0.017976964184578115
2736,1215220,0.019499974766024976
2737,1215065,0.021186165052626858
2738,1215370,0.0661693704403609
2739,1215225,0.020887002259842653
2740,1215230,0.04346019480628718
2741,1215235,0.035654765576372024
2742,1215240,0.04068613981865183
2743,1215420,0.03921752247225665
2744,1215415,0.061981091341382036
2745,1215335,0.04694136184959429
2746,1215340,0.037259366010396394
2747,1215350,0.04272588613308959
2748,1215345,0.026761471645423397
2749,1215260,0.02689745473305258
2750,1215355,0.03228238500316827
2751,1215395,0.030514604863988874
2752,1215390,0.026707078410371725
2753,1215385,0.026027162972225803
2754,1215360,0.030786571039247243
2755,1215365,0.04683257537949095
2756,1215380,0.03434932793513186
2757,1215375,0.05069449506815977
2758,1215425,0.03608991145678542
2759,1227475,0.01910634032244591
2760,1227500,0.07387269233982123
2761,1227495,0.04509715144933589
2762,1227350,0.03457706123130899
2763,1227365,0.023824910199649153
2764,1227490,0.007116531618077019
