,dsd_name,code_7,gnd_name,dsd_name_x,dist_name,prov_name,dsd_id,dsd_name_y,district_name,headcount_index,n_poor
11205,Welioya,4418030,Nawagajabapura,Welioya,Mullaitivu,Northern,153,Welioya,Mullaitivu,18.25,"1,249"
11206,Welioya,4418045,Nikawewa South,Welioya,Mullaitivu,Northern,153,Welioya,Mullaitivu,18.25,"1,249"
11207,Welioya,4418035,Nikawewa Left,Welioya,Mullaitivu,Northern,153,Welioya,Mullaitivu,18.25,"1,249"
11208,Welioya,4418040,Athawatunawewa,Welioya,Mullaitivu,Northern,153,Welioya,Mullaitivu,18.25,"1,249"
11209,Welioya,4418010,Kalayanapura,Welioya,Mullaitivu,Northern,153,Welioya,Mullaitivu,18.25,"1,249"
11210,Welioya,4418005,Gajabapura,Welioya,Mullaitivu,Northern,153,Welioya,Mullaitivu,18.25,"1,249"
11211,Elahera,7218055,Kahatagahapitiya,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11212,Elahera,7218115,Sirikanduruyaya,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11213,Elahera,7218015,Diyabeduma,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11214,Elahera,7218050,Ikiriwewa,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11215,Elahera,7218040,Attanakadawala North,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11216,Elahera,7218045,Attanakadawala South,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11217,Elahera,7218070,Segala,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11218,Elahera,7218085,Gangeyaya,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11219,Elahera,7218125,Maluweyaya,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11220,Elahera,7218135,Kumara Ella,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11221,Elahera,7218120,Atharagallewa,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11222,Elahera,7218105,Heeratiya,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11223,Elahera,7218130,Orubendi Siyambalawa,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11224,Elahera,7218100,Elahera,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11225,Elahera,7218095,Damanayaya,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11226,Elahera,7218090,Kottapitiya North,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11227,Elahera,7218080,Somils,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11228,Elahera,7218075,Kottapitiya South,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11229,Elahera,7218035,Madudamana,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11230,Elahera,7218030,Radavigeoya,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11231,Elahera,7218060,Nikapitiya,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11232,Elahera,7218065,Sarubima,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11233,Elahera,7218025,Attanakadawala West,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11234,Elahera,7218020,Konduruwawa,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11235,Elahera,7218110,Bakamoona,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11236,Elahera,7218140,Kirioya,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11237,Elahera,7218010,Katukeliyawa,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11238,Elahera,7218005,Ihakuluwewa,Elahera,Polonnaruwa,North Central,277,Elahera,Polonnaruwa,6.21,"2,645"
11239,Lankapura,7209130,Thambala,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11240,Lankapura,7209010,Maha Kirimetiya,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11241,Lankapura,7209005,Weli Ela,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11242,Lankapura,7209050,Pansalgodella,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11243,Lankapura,7209015,Buddhayaya,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11244,Lankapura,7209045,Munisirigama,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11245,Lankapura,7209060,Hingurakdamana,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11246,Lankapura,7209055,Galamuna,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11247,Lankapura,7209065,Gemunupura,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11248,Lankapura,7209105,Thalpotha,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11249,Lankapura,7209075,Debarella,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11250,Lankapura,7209070,Senanayakapura,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11251,Lankapura,7209080,Somapura,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11252,Lankapura,7209110,Bauddhartha Gama,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11253,Lankapura,7209085,Abhayapura,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11254,Lankapura,7209040,Patunugama,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11255,Lankapura,7209035,Nelumpura,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11256,Lankapura,7209100,Kegalugama,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11257,Lankapura,7209025,Jayabima,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11258,Lankapura,7209030,Jayapura,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11259,Lankapura,7209020,Sungavila,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11260,Lankapura,7209095,Pulasthigama,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11261,Lankapura,7209090,Sanghabodhigama,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11262,Lankapura,7209135,Onegama Muslimgama,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11263,Lankapura,7209140,Weerapura,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11264,Lankapura,7209125,Alhilalpura,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11265,Lankapura,7209120,Rifaipura,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11266,Lankapura,7209115,Lankapura,Lankapura,Polonnaruwa,North Central,273,Lankapura,Polonnaruwa,5.13,"1,836"
11267,Dimbulagala,7212270,Mudungama,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11268,Dimbulagala,7212065,Pihitiwewa,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11269,Dimbulagala,7212060,Damanewewa,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11270,Dimbulagala,7212150,Nuwaragala,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11271,Dimbulagala,7212070,Pahala Yakkure,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11272,Dimbulagala,7212145,Navagaha Ela,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11273,Dimbulagala,7212075,Maguldamana,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11274,Dimbulagala,7212080,Pelatiyawa,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11275,Dimbulagala,7212085,Mahaulpatha,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11276,Dimbulagala,7212090,Bogaswewa,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11277,Dimbulagala,7212110,Arunapura,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11278,Dimbulagala,7212115,Aralaganvila,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11279,Dimbulagala,7212120,Aralaganvila West,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11280,Dimbulagala,7212195,Pimburattewa East,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11281,Dimbulagala,7212005,Manampitiya,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11282,Dimbulagala,7212010,Manampitiya East,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11283,Dimbulagala,7212055,Yakkure,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11284,Dimbulagala,7212015,Dalukana,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11285,Dimbulagala,7212020,Kudawewa,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11286,Dimbulagala,7212025,Medagama,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11287,Dimbulagala,7212030,Jayapura,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11288,Dimbulagala,7212035,Wijayabapura,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11289,Dimbulagala,7212105,Gomathiyaya,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11290,Dimbulagala,7212095,Rathmalthenna,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11291,Dimbulagala,7212100,Track 05 Aralaganvila,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11292,Dimbulagala,7212040,Veheragama,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11293,Dimbulagala,7212045,Millana,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11294,Dimbulagala,7212050,Dimbulagala,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11295,Dimbulagala,7212180,Divuldamana,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11296,Dimbulagala,7212190,Ihalawewa,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11297,Dimbulagala,7212185,Nidanwala,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11298,Dimbulagala,7212240,Kandegama,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11299,Dimbulagala,7212235,Alawakumbura,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11300,Dimbulagala,7212175,Pimburattewa West,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11301,Dimbulagala,7212200,Aluthoya,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11302,Dimbulagala,7212205,Veheragala,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11303,Dimbulagala,7212230,Ulpathwewa,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11304,Dimbulagala,7212245,Kanichchagala,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11305,Dimbulagala,7212125,Weerana,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11306,Dimbulagala,7212130,Bimpokuna,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11307,Dimbulagala,7212170,Mahadamana,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11308,Dimbulagala,7212140,Kalukele,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11309,Dimbulagala,7212135,Pahala Ellewewa,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11310,Dimbulagala,7212160,Ellewewa,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11311,Dimbulagala,7212155,Bandanagala,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11312,Dimbulagala,7212165,Ihala Ellewewa,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11313,Dimbulagala,7212215,Gal Eliya,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11314,Dimbulagala,7212220,Weeralanda,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11315,Dimbulagala,7212210,Warapitiya,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11316,Dimbulagala,7212225,Sandagalathenna,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11317,Dimbulagala,7212255,Maldeniya,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11318,Dimbulagala,7212250,Kekulawela,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11319,Dimbulagala,7212260,Mewathpura,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11320,Dimbulagala,7212265,Rankethgama,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11321,Dimbulagala,7212275,Siripura,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11322,Dimbulagala,7212280,Selasumgama,Dimbulagala,Polonnaruwa,North Central,275,Dimbulagala,Polonnaruwa,7.26,"5,600"
11323,Welikanda,7210145,Rideepokuna,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11324,Welikanda,7210010,Kandakaduwa,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11325,Welikanda,7210025,Kudapokuna,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11326,Welikanda,7210005,Sinhapura,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11327,Welikanda,7210030,Muthuwella,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11328,Welikanda,7210015,Katuwanvila West,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11329,Welikanda,7210020,Katuwanvila East,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11330,Welikanda,7210055,Senapura,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11331,Welikanda,7210050,Malvila,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11332,Welikanda,7210065,Alinchipothana,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11333,Welikanda,7210060,Muthugala,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11334,Welikanda,7210125,Karapola,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11335,Welikanda,7210100,Kadawath Maduwa,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11336,Welikanda,7210035,Mahindagama,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11337,Welikanda,7210095,Welikanda,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11338,Welikanda,7210090,Monarathenna,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11339,Welikanda,7210105,Bo-Atta,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11340,Welikanda,7210040,Mangulpokuna,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11341,Welikanda,7210070,Madurangala,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11342,Welikanda,7210045,Ruhunuketha,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11343,Welikanda,7210080,Sandunpitiya,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11344,Welikanda,7210075,Malinda,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11345,Welikanda,7210115,Sevanapitiya,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11346,Welikanda,7210085,Susirigama,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11347,Welikanda,7210130,Ginidamana,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11348,Welikanda,7210110,Menikwela,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11349,Welikanda,7210120,Mahawewa,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11350,Welikanda,7210135,Borawewa,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11351,Welikanda,7210150,Aluthwewa,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11352,Welikanda,7210140,Nelumwewa,Welikanda,Polonnaruwa,North Central,274,Welikanda,Polonnaruwa,10.59,"3,432"
11353,Puttalam,6215015,Sella Kandal,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11354,Puttalam,6215020,Nelumwewa,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11355,Puttalam,6215010,Sirambiadiya,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11356,Puttalam,6215090,Bodhirajapura,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11357,Puttalam,6215095,Attavilluwa,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11358,Puttalam,6215065,Puttalam North,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11359,Puttalam,6215030,Mullipuram,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11360,Puttalam,6215060,Puttalam Parana Jumma Palli,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11361,Puttalam,6215040,Puttalam East,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11362,Puttalam,6215055,Puttalam South,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11363,Puttalam,6215035,Pudukudirippuwa,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11364,Puttalam,6215070,Periyapalli Kudiyiruppuwa,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11365,Puttalam,6215025,Marikkar Street,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11366,Puttalam,6215005,Manalthivu,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11367,Puttalam,6215050,Thiladiya,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11368,Puttalam,6215045,Senakudirippuwa,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11369,Puttalam,6215075,Rathmalyaya,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11370,Puttalam,6215100,Palaviya,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11371,Puttalam,6215105,Pottuvilluwa,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11372,Puttalam,6215110,Attavilluwa Central,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11373,Puttalam,6215080,Thammannagama,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11374,Puttalam,6215085,Kaladiya,Puttalam,Puttalam,North Western,237,Puttalam,Puttalam,5.78,"4,669"
11375,Wennappuwa,6245045,Wennappuwa North,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11376,Wennappuwa,6245020,Sirigampala North,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11377,Wennappuwa,6245235,Sindathriya,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11378,Wennappuwa,6245260,Thopputhota,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11379,Wennappuwa,6245255,Thambarawila,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11380,Wennappuwa,6245240,Waikkala North,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11381,Wennappuwa,6245015,Udasirigama,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11382,Wennappuwa,6245005,Kolinjadiya West,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11383,Wennappuwa,6245035,Meda Lunuwila,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11384,Wennappuwa,6245025,Lunuvila East,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11385,Wennappuwa,6245245,Waikkala South,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11386,Wennappuwa,6245230,Aluttota,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11387,Wennappuwa,6245160,Hanathotupola,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11388,Wennappuwa,6245190,Nainamadama East,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11389,Wennappuwa,6245155,Meda Nainamadama,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11390,Wennappuwa,6245010,Kolinjadiya North,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11391,Wennappuwa,6245055,Kolinjadiya South,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11392,Wennappuwa,6245050,Kolinjadiya East,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11393,Wennappuwa,6245030,Sirigampola South,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11394,Wennappuwa,6245075,Wennappuwa West,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11395,Wennappuwa,6245080,Meda Wennappuwa,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11396,Wennappuwa,6245085,Wennappuwa East,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11397,Wennappuwa,6245180,Boralessa South,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11398,Wennappuwa,6245165,Boralessa West,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11399,Wennappuwa,6245090,Lunuwila South,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11400,Wennappuwa,6245220,Angampitiya East,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11401,Wennappuwa,6245120,Dummaladeniya West,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11402,Wennappuwa,6245130,Dummaladeniya North,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11403,Wennappuwa,6245105,Wennappuwa South,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11404,Wennappuwa,6245110,Ulhitiyawa South,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11405,Wennappuwa,6245065,Ulhitiyawa North,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11406,Wennappuwa,6245070,Meda Ulhitiyawa,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11407,Wennappuwa,6245215,Kammala,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11408,Wennappuwa,6245205,Bolawatta,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11409,Wennappuwa,6245210,Rangammulla,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
11410,Wennappuwa,6245125,Meda Dummaladeniya,Wennappuwa,Puttalam,North Western,247,Wennappuwa,Puttalam,5.25,"3,515"
