gnd_id,urbanity
3209100,Rural
3242100,Rural
3233110,Rural
3218085,Rural
3218095,Rural
3206180,Rural
3230135,Rural
3248065,Rural
3236100,Rural
3218100,Rural
3221075,Rural
3215055,Rural
3242315,Rural
3230110,Rural
3248230,Rural
3203065,Rural
3236160,Rural
3236140,Rural
3230120,Rural
3221110,Rural
3248020,Rural
3203175,Rural
3230160,Rural
3215005,Rural
3230045,Rural
3245055,Rural
3203165,Rural
3248105,Rural
3203090,Rural
3206090,Rural
3215030,Rural
3230030,Rural
3227070,Rural
3221125,Rural
3215105,Rural
3218115,Rural
3239095,Rural
3212210,Rural
3227145,Rural
3203120,Rural
3209185,Rural
3203035,Rural
3212015,Rural
3236085,Rural
3248150,Rural
3203070,Rural
3248140,Rural
3236055,Rural
3236115,Rural
3224055,Rural
3239030,Rural
3224010,Rural
3227015,Rural
3203075,Rural
3212230,Rural
3242160,Rural
3218195,Rural
3221105,Rural
3248165,Rural
3245080,Rural
3224075,Rural
3212175,Rural
3212195,Rural
3206045,Rural
3245015,Rural
3233045,Rural
3230065,Rural
3209055,Rural
3209065,Rural
3230155,Rural
3239100,Rural
3212035,Rural
3221080,Rural
3218175,Rural
3236090,Rural
3224145,Rural
3215060,Rural
3248135,Rural
3248050,Rural
3227055,Rural
3245200,Rural
3227100,Rural
3215095,Rural
3248030,Rural
3203110,Rural
3212060,Rural
3212130,Rural
3245185,Rural
3248170,Rural
3209085,Rural
3236150,Rural
3206070,Rural
3206080,Rural
3218190,Rural
3212225,Rural
3218160,Rural
3242015,Rural
3206075,Rural
3212025,Rural
3215080,Rural
3248240,Rural
3227150,Rural
3236135,Rural
3206035,Rural
3212115,Rural
3239035,Rural
3248095,Rural
3206005,Rural
3206170,Rural
3221065,Rural
3236180,Rural
3209060,Rural
3209205,Rural
3242030,Rural
3227120,Rural
3242305,Rural
3227080,Rural
3218005,Rural
3230125,Rural
3242010,Rural
3227025,Rural
3221005,Rural
3221155,Rural
3248115,Rural
3203080,Rural
3239180,Rural
3239135,Rural
3236170,Rural
3233060,Rural
3209145,Rural
3224045,Rural
3227075,Rural
3242180,Rural
3227125,Rural
3242145,Rural
3245180,Rural
3245165,Rural
3236095,Rural
3230060,Rural
3248025,Rural
3221135,Rural
3212075,Rural
3233125,Rural
3230080,Rural
3239010,Rural
3230170,Rural
3206065,Rural
3230015,Rural
3215075,Rural
3203005,Rural
3203130,Rural
3224040,Rural
3236125,Rural
3233030,Rural
3221020,Rural
3239140,Rural
3203100,Rural
3242095,Rural
3236060,Rural
3212045,Rural
3215115,Rural
3224020,Rural
3236080,Rural
3218065,Rural
3212200,Rural
3221120,Rural
3209050,Rural
3224065,Rural
3233050,Rural
3227005,Rural
3248005,Rural
3248085,Rural
3227175,Rural
3242310,Rural
3215020,Rural
3209115,Rural
3224015,Rural
3230130,Rural
3212215,Rural
3203125,Rural
3221145,Rural
3203030,Rural
3245035,Rural
3236190,Rural
3230145,Rural
3236065,Rural
3236200,Rural
3218210,Rural
3227105,Rural
3230010,Rural
3248040,Rural
3248155,Rural
3206105,Rural
3209105,Rural
3215140,Rural
3212080,Rural
3212095,Rural
3227060,Rural
3221060,Rural
3227160,Rural
3218145,Rural
3215065,Rural
3218060,Rural
3209180,Rural
3212165,Rural
3218020,Rural
3206100,Rural
3227050,Rural
3218050,Rural
3224085,Rural
3248110,Rural
3212185,Rural
3248075,Rural
3209095,Rural
3218170,Rural
3215015,Rural
3242155,Rural
3227065,Rural
3248060,Rural
3245130,Rural
3230140,Rural
3227085,Rural
3233065,Rural
3212100,Rural
3233070,Rural
3248205,Rural
3245040,Rural
3221090,Rural
3221055,Rural
3248125,Rural
3236005,Rural
3209160,Rural
3203135,Rural
3233035,Rural
3236110,Rural
3221175,Rural
3212145,Rural
3209040,Rural
3236075,Rural
3245175,Rural
3233100,Rural
3209120,Rural
3218205,Rural
3248120,Rural
3203180,Rural
3239045,Rural
3209075,Rural
3203170,Rural
3212150,Rural
3248225,Rural
3212120,Rural
3248010,Rural
3248035,Rural
3209090,Rural
3233075,Rural
3218120,Rural
3212055,Rural
3221040,Rural
3233010,Rural
3245045,Rural
3233015,Rural
3218125,Rural
3203160,Rural
3239020,Rural
3218035,Rural
3239185,Rural
3236120,Rural
3245025,Rural
3236025,Rural
3218135,Rural
3245135,Rural
3233055,Rural
3239240,Rural
3233120,Rural
3206060,Rural
3203185,Rural
3233040,Rural
3239165,Rural
3236145,Rural
3239215,Rural
3242170,Rural
3206050,Rural
3239015,Rural
3245170,Rural
3212090,Rural
3224060,Rural
3218140,Rural
3248200,Rural
3209130,Rural
3242090,Rural
3236030,Rural
3239080,Rural
3221030,Rural
3248235,Rural
3206135,Rural
3224005,Rural
3245005,Rural
3242050,Rural
3215090,Rural
3212050,Rural
3245155,Rural
3245065,Rural
3218215,Rural
3203085,Rural
3209080,Rural
3239050,Rural
3218105,Rural
3209135,Rural
3212160,Rural
3236050,Rural
3245020,Rural
3239175,Rural
3218150,Rural
3239105,Rural
3245100,Rural
3218165,Rural
3221035,Rural
3215040,Rural
3248160,Rural
3245120,Rural
3203200,Rural
3221185,Rural
3227115,Rural
3206040,Rural
3209200,Rural
3239070,Rural
3227010,Rural
3224095,Rural
3218070,Rural
3227190,Rural
3245070,Rural
3248130,Rural
3245090,Rural
3206115,Rural
3242175,Rural
3239005,Rural
3212205,Rural
3215125,Rural
3209045,Rural
3233025,Rural
3209020,Rural
3230050,Rural
3221010,Rural
3242165,Rural
3206015,Rural
3218230,Rural
3215050,Rural
3209190,Rural
3245085,Rural
3221130,Rural
3230115,Rural
3239085,Rural
3227030,Rural
3221100,Rural
3203150,Rural
3218225,Rural
3236045,Rural
3206055,Rural
3239230,Rural
3248045,Rural
3248215,Rural
3248175,Rural
3248195,Rural
3206150,Rural
3203115,Rural
3224140,Rural
3248090,Rural
3218040,Rural
3245115,Rural
3221150,Rural
3221170,Rural
3239210,Rural
3209070,Rural
3245105,Rural
3242300,Rural
3230035,Rural
3215135,Rural
3212010,Rural
3206155,Rural
3206125,Rural
3218025,Rural
3206160,Rural
3203140,Rural
3248080,Rural
3203015,Rural
3227045,Rural
3242025,Rural
3203195,Rural
3218220,Rural
3248210,Rural
3227090,Rural
3203190,Rural
3230085,Rural
3230075,Rural
3218075,Rural
3245160,Rural
3224100,Rural
3227095,Rural
3212030,Rural
3215070,Rural
3218090,Rural
3206145,Rural
3209005,Rural
3233090,Rural
3209010,Rural
3230100,Rural
3218055,Rural
3221045,Rural
3245190,Rural
3209140,Rural
3221015,Rural
3242245,Urban
3242285,Urban
3239060,Urban
3242265,Urban
3242275,Urban
3242110,Urban
3242250,Urban
3242270,Urban
3242290,Urban
3239150,Urban
3242200,Urban
3242065,Urban
3242205,Urban
3239120,Urban
3242120,Urban
3242080,Urban
3239110,Urban
3242330,Urban
3239195,Urban
3242075,Urban
3242260,Urban
3239145,Urban
3242185,Urban
3242125,Urban
3239155,Urban
3239115,Urban
3242210,Urban
3242115,Urban
3239125,Urban
3242070,Urban
3242085,Urban
3242295,Urban
3242190,Urban
3242135,Urban
3239200,Urban
3239055,Urban
3242255,Urban
3242240,Urban
3242130,Urban
3242235,Urban
3242280,Urban
3242220,Urban
3242320,Urban
3242230,Urban
3242195,Urban
3242325,Urban
3242215,Urban
3242060,Urban
3239025,Urban
3239130,Urban
3242105,Urban
8218145,Rural
8215060,Rural
8218140,Rural
8218055,Rural
8224025,Rural
8203115,Rural
8215040,Rural
8206170,Rural
8215075,Rural
8224080,Rural
8203175,Rural
8224035,Rural
8233025,Rural
8203095,Rural
8203065,Rural
8212165,Rural
8206065,Rural
8212110,Rural
8224125,Rural
8230010,Rural
8218180,Rural
8224055,Rural
8218020,Rural
8209055,Rural
8212215,Rural
8206095,Rural
8206070,Rural
8212240,Rural
8212090,Rural
8218080,Rural
8203055,Rural
8221120,Rural
8227010,Rural
8203020,Rural
8209010,Rural
8221140,Rural
8203190,Rural
8230060,Rural
8203090,Rural
8224135,Rural
8206155,Rural
8221050,Rural
8203165,Rural
8218005,Rural
8209095,Rural
8233015,Rural
8206010,Rural
8221025,Rural
8212180,Rural
8203110,Rural
8209030,Rural
8212085,Rural
8203040,Rural
8212205,Rural
8212190,Rural
8212160,Rural
8206140,Rural
8206075,Rural
8203135,Rural
8206190,Rural
8224110,Rural
8221110,Rural
8221055,Rural
8209050,Rural
8221030,Rural
8212005,Rural
8230040,Rural
8215045,Rural
8203130,Rural
8221125,Rural
8203200,Rural
8215005,Rural
8218060,Rural
8224060,Rural
8203180,Rural
8218015,Rural
8203035,Rural
8209020,Rural
8203140,Rural
8206165,Rural
8215115,Rural
8206035,Rural
8212035,Rural
8221015,Rural
8218185,Rural
8212155,Rural
8203015,Rural
8221090,Rural
8218155,Rural
8221040,Rural
8230050,Rural
8218165,Rural
8203195,Rural
8227025,Rural
8212225,Rural
8212210,Rural
8221065,Rural
8215130,Rural
8212070,Rural
8218115,Rural
8212220,Rural
8233030,Rural
8221085,Rural
8212020,Rural
8215030,Rural
8221070,Rural
8221035,Rural
8212080,Rural
8218100,Rural
8206085,Rural
8230055,Rural
8212140,Rural
8233020,Rural
8224045,Rural
8221095,Rural
8206175,Rural
8209075,Rural
8203085,Rural
8206110,Rural
8209120,Rural
8206045,Rural
8206115,Rural
8206005,Rural
8218045,Rural
8218105,Rural
8212050,Rural
8209005,Rural
8224090,Rural
8203125,Rural
8206060,Rural
8233065,Rural
8233010,Rural
8221130,Rural
8209080,Rural
8203060,Rural
8233050,Rural
8209115,Rural
8206120,Rural
8224130,Rural
8212040,Rural
8212065,Rural
8212130,Rural
8206185,Rural
8206135,Rural
8215080,Rural
8206180,Rural
8209090,Rural
8221020,Rural
8221045,Rural
8218085,Rural
8221105,Rural
8212045,Rural
8215070,Rural
8218125,Rural
8224115,Rural
8215065,Rural
8215020,Rural
8206050,Rural
8221060,Rural
8203025,Rural
8224075,Rural
8224145,Rural
8224015,Rural
8230035,Rural
8218025,Rural
8209130,Rural
8206145,Rural
8209135,Rural
8215085,Rural
8209155,Rural
8227005,Rural
8215105,Rural
8224095,Rural
8212120,Rural
8221080,Rural
8224050,Rural
8230030,Rural
8218030,Rural
8203080,Rural
8218160,Rural
8206130,Rural
8203105,Rural
8212105,Rural
8230020,Rural
8212115,Rural
8215055,Rural
8221115,Rural
8215035,Rural
8224065,Rural
8212055,Rural
8203145,Rural
8230065,Rural
8209015,Rural
8221075,Rural
8206150,Rural
8224030,Rural
8218200,Rural
8209070,Rural
8209110,Rural
8227020,Rural
8221005,Rural
8203100,Rural
8212150,Rural
8212010,Rural
8203075,Rural
8209040,Rural
8209170,Rural
8209105,Rural
8212125,Rural
8215015,Rural
8206015,Rural
8206025,Rural
8218205,Rural
8212095,Rural
8215010,Rural
8206020,Rural
8224040,Rural
8209160,Rural
8218175,Rural
8215090,Rural
8209065,Rural
8215120,Rural
8206090,Rural
8215110,Rural
8230005,Rural
8218150,Rural
8221100,Rural
8230070,Rural
8212145,Rural
8206105,Rural
8224120,Rural
8212195,Rural
8218010,Rural
8209060,Rural
8203045,Rural
8224140,Rural
8218110,Rural
8209140,Rural
8212230,Rural
8212075,Rural
8230015,Rural
8209035,Rural
8209085,Rural
8233060,Rural
8212175,Rural
8215125,Rural
8212015,Rural
8230045,Rural
8221010,Rural
8209025,Rural
8224010,Rural
8209165,Rural
8209100,Rural
8218120,Rural
8218040,Rural
8203170,Rural
8212100,Rural
8215095,Rural
8218135,Rural
8215100,Rural
8233055,Rural
8206100,Rural
8224070,Rural
8203155,Rural
8227015,Rural
8209175,Rural
8233045,Rural
8206055,Rural
8224085,Rural
8212235,Rural
8221135,Rural
8203010,Rural
8203005,Rural
8209145,Rural
8233035,Rural
8203150,Rural
8218035,Rural
8230025,Rural
8224100,Rural
8212025,Rural
8212185,Rural
8209150,Rural
8203160,Rural
8218065,Rural
8233070,Rural
8212030,Rural
8218070,Rural
8224020,Rural
8212060,Rural
8218130,Rural
8218170,Rural
8206125,Rural
8203070,Rural
8215025,Rural
8206160,Rural
8212200,Rural
8233005,Rural
8212170,Rural
8206030,Rural
8224005,Rural
8206040,Rural
8203185,Rural
8218050,Rural
8209045,Rural
8203030,Rural
8224105,Rural
8218190,Rural
8218095,Rural
8233040,Rural
8215050,Rural
8221145,Rural
8203120,Rural
8206080,Rural
8209125,Rural
8218195,Rural
8218075,Rural
8218090,Rural
8203050,Rural
8212135,Rural
4415050,Rural
4406065,Rural
4415225,Rural
4403090,Rural
4406015,Rural
4418035,Rural
4415010,Rural
4403045,Rural
4412135,Rural
4403060,Rural
4415155,Rural
4415095,Rural
4403040,Rural
4409005,Rural
4409010,Rural
4409050,Rural
4415105,Rural
4415030,Rural
4403035,Rural
4415205,Rural
4415115,Rural
4415005,Rural
4403050,Rural
4415075,Rural
4406060,Rural
4403055,Rural
4415055,Rural
4415215,Rural
4412070,Rural
4403065,Rural
4412100,Rural
4409060,Rural
4412055,Rural
4418010,Rural
4415020,Rural
4412130,Rural
4403075,Rural
4409020,Rural
4415070,Rural
4412025,Rural
4406055,Rural
4415125,Rural
4412015,Rural
4415100,Rural
4415040,Rural
4418005,Rural
4403010,Rural
4415150,Rural
4406040,Rural
4415190,Rural
4409080,Rural
4403070,Rural
4415035,Rural
4403095,Rural
4409015,Rural
4406005,Rural
4406075,Rural
4409055,Rural
4403005,Rural
4406050,Rural
4415185,Rural
4418030,Rural
4412120,Rural
4403080,Rural
4415200,Rural
4409035,Rural
4415085,Rural
4406070,Rural
4415045,Rural
4415025,Rural
4409070,Rural
4415140,Rural
4409075,Rural
4415130,Rural
4403025,Rural
4412110,Rural
4412060,Rural
4415165,Rural
4409085,Rural
4412020,Rural
4409025,Rural
4403020,Rural
4412005,Rural
4412125,Rural
4406030,Rural
4409065,Rural
4412080,Rural
4406045,Rural
4415180,Rural
4406035,Rural
4415175,Rural
4412095,Rural
4412045,Rural
4403030,Rural
4412030,Rural
4418025,Rural
4409090,Rural
4406025,Rural
4412115,Rural
4403100,Rural
4418020,Rural
4415065,Rural
4415170,Rural
4412065,Rural
4409030,Rural
4403085,Rural
4412105,Rural
4418045,Rural
4415160,Rural
4406010,Rural
4412050,Rural
4412010,Rural
4415015,Rural
4418040,Rural
4412075,Rural
4415090,Rural
4418015,Rural
4415080,Rural
4415145,Rural
4415135,Rural
4415230,Rural
4415120,Rural
4412085,Rural
4415195,Rural
4406020,Rural
4415060,Rural
4403015,Rural
4412035,Rural
4415210,Rural
4409045,Rural
4415110,Rural
4409040,Rural
4415220,Rural
4409095,Rural
4412040,Rural
4412090,Rural
2309510,Rural
2312360,Rural
2312220,Rural
2312205,Rural
2312335,Rural
2312015,Rural
2312005,Rural
2312040,Rural
2312240,Rural
2315275,Rural
2312025,Rural
2315220,Rural
2312325,Rural
2303295,Rural
2306430,Rural
2303455,Rural
2315235,Rural
2303375,Rural
2309380,Rural
2312315,Rural
2312030,Rural
2309625,Rural
2312285,Rural
2309490,Rural
2312350,Rural
2303370,Rural
2315320,Rural
2315170,Rural
2312145,Rural
2309515,Rural
2315310,Rural
2312105,Rural
2309615,Rural
2312150,Rural
2309620,Rural
2315300,Rural
2303070,Rural
2312320,Rural
2312260,Rural
2312120,Rural
2306635,Rural
2309390,Rural
2312270,Rural
2303480,Rural
2315250,Rural
2303390,Rural
2312110,Rural
2312330,Rural
2309270,Rural
2315130,Rural
2306515,Rural
2315270,Rural
2315280,Rural
2312020,Rural
2303475,Rural
2303310,Rural
2315325,Rural
2315295,Rural
2315245,Rural
2312265,Rural
2303065,Rural
2312245,Rural
2315265,Rural
2303250,Rural
2309575,Rural
2312255,Rural
2306455,Rural
2315290,Rural
2312250,Rural
2315335,Rural
2309545,Rural
2312130,Rural
2312340,Rural
2315160,Rural
2315185,Rural
2312280,Rural
2315165,Rural
2315315,Rural
2309590,Rural
2303400,Rural
2312080,Rural
2315205,Rural
2312355,Rural
2303055,Rural
2315240,Rural
2303395,Rural
2306575,Rural
2309580,Rural
2315175,Rural
2303060,Rural
2312155,Rural
2315180,Rural
2303245,Rural
2312275,Rural
2309600,Rural
2312010,Rural
2312055,Rural
2306520,Rural
2312100,Rural
2303420,Rural
2309365,Rural
2315305,Rural
2315285,Rural
2312035,Rural
2315200,Rural
2315260,Rural
2309385,Rural
2312045,Rural
2312125,Rural
2309375,Rural
2315225,Rural
2312095,Rural
2303460,Rural
2312345,Rural
2315330,Rural
2312085,Rural
2303015,Rural
2303130,Rural
2306170,Rural
2309485,Rural
2309260,Rural
2315255,Rural
2306205,Rural
2306375,Rural
2303190,Rural
2306640,Rural
2309595,Rural
2306565,Rural
2309400,Rural
2306360,Rural
2306225,Rural
2309225,Rural
2309015,Rural
2303180,Rural
2306240,Rural
2306090,Rural
2315105,Rural
2309050,Rural
2306465,Rural
2315090,Rural
2309090,Rural
2306085,Rural
2312140,Rural
2303385,Rural
2303170,Rural
2306060,Rural
2306325,Rural
2309190,Rural
2303450,Rural
2306285,Rural
2315025,Rural
2306620,Rural
2312075,Rural
2312305,Rural
2303100,Rural
2303045,Rural
2315045,Rural
2306135,Rural
2309315,Rural
2306340,Rural
2309530,Rural
2306305,Rural
2309290,Rural
2309320,Rural
2309570,Rural
2303300,Rural
2306270,Rural
2306310,Rural
2309265,Rural
2315155,Rural
2306610,Rural
2306185,Rural
2309170,Rural
2303040,Rural
2303275,Rural
2309075,Rural
2303265,Rural
2309095,Rural
2303020,Rural
2306580,Rural
2303465,Rural
2303440,Rural
2306550,Rural
2303075,Rural
2306415,Rural
2306655,Rural
2312160,Rural
2309150,Rural
2309155,Rural
2315140,Rural
2303160,Rural
2315125,Rural
2306330,Rural
2303005,Rural
2309370,Rural
2306390,Rural
2306400,Rural
2306545,Rural
2306595,Rural
2303280,Rural
2306220,Rural
2309585,Rural
2309280,Rural
2306425,Rural
2303030,Rural
2309540,Rural
2306160,Rural
2303335,Rural
2306190,Rural
2306380,Rural
2303120,Rural
2306260,Rural
2306460,Rural
2303200,Rural
2309340,Rural
2315040,Rural
2306535,Rural
2309235,Rural
2306320,Rural
2306600,Rural
2303470,Rural
2309565,Rural
2309465,Rural
2306165,Rural
2303035,Rural
2306435,Rural
2303165,Rural
2309025,Rural
2306080,Rural
2303145,Rural
2306485,Rural
2309395,Rural
2306590,Rural
2303135,Rural
2306355,Rural
2309555,Rural
2312195,Rural
2306615,Rural
2312300,Rural
2306025,Rural
2303380,Rural
2306140,Rural
2315055,Rural
2306020,Rural
2306250,Rural
2303415,Rural
2303290,Rural
2315050,Rural
2309215,Rural
2309355,Rural
2306110,Rural
2306055,Rural
2309080,Rural
2306385,Rural
2306045,Rural
2309165,Rural
2309425,Rural
2306030,Rural
2306075,Rural
2309175,Rural
2309110,Rural
2306350,Rural
2315110,Rural
2303435,Rural
2303080,Rural
2306195,Rural
2309440,Rural
2309360,Rural
2303150,Rural
2306525,Rural
2309295,Rural
2309325,Rural
2306300,Rural
2303185,Rural
2303285,Rural
2309505,Rural
2306625,Rural
2306175,Rural
2306480,Rural
2315085,Rural
2309475,Rural
2303255,Rural
2303010,Rural
2306145,Rural
2309085,Rural
2309070,Rural
2312295,Rural
2303325,Rural
2303215,Rural
2309420,Rural
2309460,Rural
2315115,Rural
2303025,Rural
2306210,Rural
2306560,Rural
2306070,Rural
2306555,Rural
2306010,Rural
2309480,Rural
2306510,Rural
2309045,Rural
2315210,Rural
2303090,Rural
2306500,Rural
2309145,Rural
2312290,Rural
2315035,Rural
2303330,Rural
2309610,Rural
2303355,Rural
2306105,Rural
2312310,Rural
2306280,Rural
2303085,Rural
2309500,Rural
2306115,Rural
2306585,Rural
2309330,Rural
2303270,Rural
2309535,Rural
2309240,Rural
2309055,Rural
2306540,Rural
2309185,Rural
2306035,Rural
2306475,Rural
2315100,Rural
2306100,Rural
2315080,Rural
2309210,Rural
2306645,Rural
2306630,Rural
2309030,Rural
2309120,Rural
2315135,Rural
2309435,Rural
2306530,Rural
2306395,Rural
2306065,Rural
2303360,Rural
2306570,Rural
2309065,Rural
2306255,Rural
2309470,Rural
2306120,Rural
2309005,Rural
2309115,Rural
2303140,Rural
2309405,Rural
2315145,Rural
2306005,Rural
2306335,Rural
2309060,Rural
2303175,Rural
2303410,Rural
2309245,Rural
2315005,Rural
2309130,Rural
2309035,Rural
2306200,Rural
2303225,Rural
2306125,Rural
2306345,Rural
2309430,Rural
2306315,Rural
2315095,Rural
2309445,Rural
2309160,Rural
2309450,Rural
2303155,Rural
2306245,Rural
2315075,Rural
2306440,Rural
2312190,Rural
2312200,Rural
2312050,Rural
2303340,Rural
2303110,Rural
2315030,Rural
2309455,Rural
2306235,Rural
2309300,Rural
2306275,Rural
2309220,Rural
2315015,Rural
2303050,Rural
2309525,Rural
2309520,Rural
2306130,Rural
2315120,Rural
2306230,Rural
2303430,Rural
2309345,Rural
2306470,Rural
2309200,Rural
2309605,Rural
2306405,Rural
2306420,Rural
2303345,Rural
2306050,Rural
2312115,Rural
2315065,Rural
2306215,Rural
2303260,Rural
2309140,Rural
2303405,Rural
2306095,Rural
2309335,Rural
2309205,Rural
2309560,Rural
2303315,Rural
2303365,Rural
2306495,Rural
2306155,Rural
2306505,Rural
2306490,Rural
2303425,Rural
2306650,Rural
2309275,Rural
2309100,Rural
2306040,Rural
2303230,Rural
2303305,Rural
2309410,Rural
2315150,Rural
2303205,Rural
2312210,Rural
2303195,Rural
2309250,Rural
2303445,Rural
2303320,Rural
2309550,Rural
2315070,Rural
2309135,Rural
2303240,Rural
2309105,Rural
2309020,Rural
2306370,Rural
2306150,Rural
2309415,Rural
2309285,Rural
2306265,Rural
2312215,Rural
2315060,Rural
2309230,Rural
2315010,Rural
2309195,Rural
2309495,Rural
2303095,Rural
2309180,Rural
2306015,Rural
2309305,Rural
2303115,Rural
2303210,Rural
2309255,Rural
2306450,Rural
2306605,Rural
2309125,Rural
2306180,Rural
2309350,Rural
2309310,Rural
2303235,Rural
2306290,Rural
2306295,Rural
2309010,Rural
2303220,Rural
2303105,Rural
2315020,Rural
2303350,Rural
2303125,Rural
2306365,Rural
2309040,Rural
2306445,Rural
2306410,Rural
2312180,Urban
2312165,Urban
2312230,Urban
2312135,Urban
2312170,Urban
2312065,Urban
2312070,Urban
2312175,Urban
2312235,Urban
2315215,Urban
2312090,Urban
2312060,Urban
2315230,Urban
2312185,Urban
2312225,Urban
2315195,Urban
2315190,Urban
7203215,Rural
7203100,Rural
7203120,Rural
7203165,Rural
7209005,Rural
7212040,Rural
7212135,Rural
7203065,Rural
7206170,Rural
7212055,Rural
7210075,Rural
7210070,Rural
7203040,Rural
7210010,Rural
7203015,Rural
7215050,Rural
7212030,Rural
7209100,Rural
7206125,Rural
7203035,Rural
7206090,Rural
7206010,Rural
7212270,Rural
7212275,Rural
7203045,Rural
7215135,Rural
7209085,Rural
7209015,Rural
7203155,Rural
7210125,Rural
7203245,Rural
7210005,Rural
7215180,Rural
7206005,Rural
7203005,Rural
7218095,Rural
7206215,Rural
7206190,Rural
7212240,Rural
7215145,Rural
7215015,Rural
7215220,Rural
7215160,Rural
7210015,Rural
7215010,Rural
7212020,Rural
7209025,Rural
7210030,Rural
7212130,Rural
7206075,Rural
7212095,Rural
7215060,Rural
7212070,Rural
7206050,Rural
7206070,Rural
7209020,Rural
7209140,Rural
7215005,Rural
7203070,Rural
7212160,Rural
7203150,Rural
7215185,Rural
7212140,Rural
7215095,Rural
7203140,Rural
7210115,Rural
7210090,Rural
7209045,Rural
7210095,Rural
7203175,Rural
7203190,Rural
7212170,Rural
7218085,Rural
7212085,Rural
7203255,Rural
7203250,Rural
7210100,Rural
7203095,Rural
7203115,Rural
7206175,Rural
7215255,Rural
7218140,Rural
7215240,Rural
7203105,Rural
7212185,Rural
7215215,Rural
7210120,Rural
7206225,Rural
7215100,Rural
7212225,Rural
7218020,Rural
7209080,Rural
7209050,Rural
7215165,Rural
7209030,Rural
7215125,Rural
7218025,Rural
7215115,Rural
7212005,Rural
7206130,Rural
7203050,Rural
7209060,Rural
7206195,Rural
7209040,Rural
7206060,Rural
7212115,Rural
7212110,Rural
7210080,Rural
7218040,Rural
7210135,Rural
7218105,Rural
7210040,Rural
7203265,Rural
7215065,Rural
7206160,Rural
7215085,Rural
7206185,Rural
7210145,Rural
7215025,Rural
7206120,Rural
7203210,Rural
7218100,Rural
7212150,Rural
7212045,Rural
7206165,Rural
7203240,Rural
7218080,Rural
7203030,Rural
7215080,Rural
7206045,Rural
7212100,Rural
7209120,Rural
7215195,Rural
7210020,Rural
7218110,Rural
7206145,Rural
7218055,Rural
7209110,Rural
7206135,Rural
7203230,Rural
7218135,Rural
7215105,Rural
7212010,Rural
7215040,Rural
7212215,Rural
7209010,Rural
7212195,Rural
7206055,Rural
7203080,Rural
7215090,Rural
7215120,Rural
7212180,Rural
7215070,Rural
7215245,Rural
7203090,Rural
7218065,Rural
7215035,Rural
7212155,Rural
7212230,Rural
7209035,Rural
7209135,Rural
7218030,Rural
7206220,Rural
7209105,Rural
7203195,Rural
7218045,Rural
7210130,Rural
7212015,Rural
7212210,Rural
7215045,Rural
7215130,Rural
7218050,Rural
7212255,Rural
7212125,Rural
7218060,Rural
7215110,Rural
7212080,Rural
7203145,Rural
7203260,Rural
7206025,Rural
7210110,Rural
7203160,Rural
7206080,Rural
7212090,Rural
7212120,Rural
7212060,Rural
7206015,Rural
7206205,Rural
7210025,Rural
7215055,Rural
7206150,Rural
7206100,Rural
7215260,Rural
7209070,Rural
7210050,Rural
7212235,Rural
7210060,Rural
7206035,Rural
7203075,Rural
7215140,Rural
7215275,Rural
7206095,Rural
7206180,Rural
7212280,Rural
7209075,Rural
7203130,Rural
7203205,Rural
7212190,Rural
7215205,Rural
7215190,Rural
7210140,Rural
7210085,Rural
7210105,Rural
7218130,Rural
7206140,Rural
7206200,Rural
7203180,Rural
7209130,Rural
7218090,Rural
7206210,Rural
7206020,Rural
7215155,Rural
7212050,Rural
7212105,Rural
7215150,Rural
7215230,Rural
7212260,Rural
7212205,Rural
7203200,Rural
7209095,Rural
7215170,Rural
7215030,Rural
7203060,Rural
7212220,Rural
7215210,Rural
7218005,Rural
7218120,Rural
7215235,Rural
7203225,Rural
7212025,Rural
7215175,Rural
7203170,Rural
7218125,Rural
7212175,Rural
7212035,Rural
7206105,Rural
7210150,Rural
7210045,Rural
7209090,Rural
7212065,Rural
7218035,Rural
7215075,Rural
7215250,Rural
7203110,Rural
7203135,Rural
7215020,Rural
7218075,Rural
7212265,Rural
7206155,Rural
7212075,Rural
7212200,Rural
7206040,Rural
7212165,Rural
7206085,Rural
7206030,Rural
7215225,Rural
7212250,Rural
7203085,Rural
7203025,Rural
7203235,Rural
7203125,Rural
7215270,Rural
7209115,Rural
7209125,Rural
7203020,Rural
7212245,Rural
7206065,Rural
7210065,Rural
7203055,Rural
7209065,Rural
7203185,Rural
7218115,Rural
7203010,Rural
7210035,Rural
7218070,Rural
7218010,Rural
7209055,Rural
7206115,Rural
7218015,Rural
7215200,Rural
7210055,Rural
7206110,Rural
7212145,Rural
7215265,Rural
7203220,Rural
6233110,Rural
6236110,Rural
6215080,Rural
6245110,Rural
6203005,Rural
6236155,Rural
6230010,Rural
6203065,Rural
6227075,Rural
6245235,Rural
6227045,Rural
6230035,Rural
6233215,Rural
6233210,Rural
6221115,Rural
6248210,Rural
6218035,Rural
6239115,Rural
6248160,Rural
6209100,Rural
6236015,Rural
6236140,Rural
6248145,Rural
6236230,Rural
6203020,Rural
6224090,Rural
6233235,Rural
6248150,Rural
6230105,Rural
6215105,Rural
6218050,Rural
6242120,Rural
6227055,Rural
6206080,Rural
6209110,Rural
6218020,Rural
6245095,Rural
6224020,Rural
6233115,Rural
6239225,Rural
6248060,Rural
6242115,Rural
6242045,Rural
6245025,Rural
6203155,Rural
