threshold,precision,recall
420,0.6547619047619048,0.7180156657963447
559,0.5509838998211091,0.804177545691906
699,0.47639484978540775,0.8694516971279374
839,0.42193087008343266,0.9242819843342036
979,0.3718079673135853,0.9503916449086162
1119,0.3315460232350313,0.9686684073107049
1259,0.2962668784749801,0.9738903394255874
1398,0.2696709585121602,0.9843342036553525
1538,0.24772431729518857,0.9947780678851175
1678,0.22765196662693682,0.9973890339425587
1818,0.21012101210121012,0.9973890339425587
1958,0.19560776302349336,1.0
2098,0.18255481410867494,1.0
2238,0.17113494191242182,1.0
2377,0.16112747160286076,1.0
2517,0.1521652761223679,1.0
2657,0.14414753481369966,1.0
2797,0.13693242760100108,1.0
140,0.85,0.31398416886543534
280,0.7214285714285714,0.5329815303430079
420,0.6333333333333333,0.7018469656992085
559,0.5384615384615384,0.7941952506596306
699,0.46208869814020026,0.8522427440633246
839,0.4135876042908224,0.9155672823218998
979,0.36670071501532175,0.9472295514511874
1119,0.3261840929401251,0.9630606860158312
1259,0.2907069102462272,0.9656992084432717
1398,0.2646638054363376,0.9762532981530343
1538,0.2425227568270481,0.9841688654353562
1678,0.2234803337306317,0.9894459102902374
1818,0.2068206820682068,0.9920844327176781
1958,0.19356486210418794,1.0
2098,0.18064823641563393,1.0
2238,0.16934763181411974,1.0
2377,0.15944467816575517,1.0
2517,0.1505760826380612,1.0
2657,0.14264207753105004,1.0
2797,0.1355023239184841,1.0
140,0.8642857142857143,0.30788804071246817
280,0.7357142857142858,0.5241730279898219
420,0.6476190476190476,0.6921119592875318
559,0.552772808586762,0.7862595419847328
699,0.48354792560801146,0.8600508905852418
839,0.432657926102503,0.9236641221374046
979,0.3840653728294178,0.9567430025445293
1119,0.3449508489722967,0.9821882951653944
1259,0.3073868149324861,0.9847328244274809
1398,0.27968526466380544,0.9949109414758269
1538,0.2542262678803641,0.9949109414758269
1678,0.233015494636472,0.9949109414758269
1818,0.21507150715071507,0.9949109414758269
1958,0.20020429009193055,0.9974554707379135
2098,0.18684461391801716,0.9974554707379135
2238,0.17515638963360142,0.9974554707379135
2377,0.16533445519562473,1.0
2517,0.15613825983313467,1.0
2657,0.14791117802032366,1.0
2797,0.14050768680729353,1.0
140,0.8785714285714286,0.3145780051150895
280,0.75,0.5370843989769821
420,0.6428571428571429,0.690537084398977
559,0.5456171735241503,0.7800511508951407
699,0.4792560801144492,0.8567774936061381
839,0.42789034564958284,0.9181585677749361
979,0.38100102145045966,0.9539641943734015
1119,0.34048257372654156,0.9744245524296675
1259,0.30420969023034156,0.979539641943734
1398,0.2753934191702432,0.9846547314578005
1538,0.2516254876462939,0.989769820971867
1678,0.23182359952324194,0.9948849104859335
1818,0.21397139713971397,0.9948849104859335
1958,0.19918283963227784,0.9974424552429667
2098,0.18589132507149667,0.9974424552429667
2238,0.1742627345844504,0.9974424552429667
2377,0.16407236011779555,0.9974424552429667
2517,0.15494636471990464,0.9974424552429667
2657,0.14715844937899888,1.0
2797,0.13979263496603503,1.0
140,0.8785714285714286,0.3228346456692913
280,0.7428571428571429,0.5459317585301837
420,0.6285714285714286,0.6929133858267716
559,0.5402504472271914,0.7926509186351706
699,0.47067238912732473,0.863517060367454
839,0.4195470798569726,0.9238845144356955
979,0.372829417773238,0.958005249343832
1119,0.33065236818588023,0.9711286089238845
1259,0.2962668784749801,0.979002624671916
1398,0.26895565092989987,0.9868766404199475
1538,0.24512353706111834,0.989501312335958
1678,0.22586412395709177,0.994750656167979
1818,0.20847084708470848,0.994750656167979
1958,0.1940755873340143,0.9973753280839895
2098,0.1811248808388942,0.9973753280839895
2238,0.16979445933869527,0.9973753280839895
2377,0.15986537652503155,0.9973753280839895
2517,0.15097338100913787,0.9973753280839895
2657,0.14301844185171245,0.9973753280839895
2797,0.13621737575974258,1.0
140,0.9,0.32727272727272727
280,0.7571428571428571,0.5506493506493506
420,0.6547619047619048,0.7142857142857143
559,0.5617173524150268,0.8155844155844156
699,0.48783977110157367,0.8857142857142857
839,0.42908224076281287,0.935064935064935
979,0.37793667007150156,0.961038961038961
1119,0.33690795352993747,0.9792207792207792
1259,0.2994440031771247,0.9792207792207792
1398,0.2703862660944206,0.9818181818181818
1538,0.247074122236671,0.987012987012987
1678,0.22765196662693682,0.9922077922077922
1818,0.21012101210121012,0.9922077922077922
1958,0.1961184882533197,0.9974025974025974
2098,0.18303145853193517,0.9974025974025974
2238,0.17158176943699732,0.9974025974025974
2377,0.16154816996213714,0.9974025974025974
2517,0.15295987286452126,1.0
2657,0.14490026345502446,1.0
2797,0.13764747944225955,1.0
140,0.9,0.32142857142857145
280,0.7464285714285714,0.5331632653061225
420,0.6238095238095238,0.6683673469387755
559,0.5474060822898033,0.7806122448979592
699,0.4792560801144492,0.8545918367346939
839,0.4302741358760429,0.9209183673469388
979,0.3830439223697651,0.9566326530612245
1119,0.34405719392314565,0.9821428571428571
1259,0.3057982525814138,0.9821428571428571
1398,0.2761087267525036,0.9846938775510204
1538,0.2535760728218466,0.9948979591836735
1678,0.232419547079857,0.9948979591836735
1818,0.2145214521452145,0.9948979591836735
1958,0.19969356486210418,0.9974489795918368
2098,0.18684461391801716,1.0
2238,0.17515638963360142,1.0
2377,0.16491375683634835,1.0
2517,0.15574096146205801,1.0
2657,0.14753481369966126,1.0
2797,0.1401501608866643,1.0
140,0.9071428571428571,0.3239795918367347
280,0.7821428571428571,0.5586734693877551
420,0.6785714285714286,0.7270408163265306
559,0.5849731663685152,0.8341836734693877
699,0.5092989985693849,0.9081632653061225
839,0.44219308700834326,0.9464285714285714
979,0.39121552604698673,0.9770408163265306
1119,0.34584450402144773,0.9872448979591837
1259,0.3073868149324861,0.9872448979591837
1398,0.27753934191702434,0.9897959183673469
1538,0.2535760728218466,0.9948979591836735
1678,0.232419547079857,0.9948979591836735
1818,0.21507150715071507,0.9974489795918368
1958,0.19969356486210418,0.9974489795918368
2098,0.18684461391801716,1.0
2238,0.17515638963360142,1.0
2377,0.16491375683634835,1.0
2517,0.15574096146205801,1.0
2657,0.14753481369966126,1.0
2797,0.1401501608866643,1.0
140,0.85,0.30749354005167956
280,0.7464285714285714,0.5400516795865633
420,0.6428571428571429,0.6976744186046512
559,0.5438282647584973,0.7855297157622739
699,0.4721030042918455,0.8527131782945736
839,0.4231227651966627,0.917312661498708
979,0.37793667007150156,0.9560723514211886
1119,0.33690795352993747,0.9741602067183462
1259,0.30023828435266087,0.9767441860465116
1398,0.2732474964234621,0.9870801033591732
1538,0.24967490247074123,0.9922480620155039
1678,0.22943980929678187,0.9948320413436692
1818,0.21177117711771176,0.9948320413436692
1958,0.1976506639427988,1.0
2098,0.18446139180171592,1.0
2238,0.17292225201072386,1.0
2377,0.16281026503996635,1.0
2517,0.1537544696066746,1.0
2657,0.14565299209634927,1.0
2797,0.13836253128351805,1.0
140,0.8642857142857143,0.31675392670157065
280,0.75,0.5497382198952879
420,0.6428571428571429,0.7068062827225131
559,0.5456171735241503,0.7984293193717278
699,0.47067238912732473,0.8612565445026178
839,0.41835518474374256,0.918848167539267
979,0.3687436159346272,0.9450261780104712
1119,0.33065236818588023,0.9685863874345549
1259,0.2962668784749801,0.9764397905759162
1398,0.2696709585121602,0.9869109947643979
1538,0.24577373211963588,0.9895287958115183
1678,0.22526817640047675,0.9895287958115183
1818,0.20847084708470848,0.9921465968586387
1958,0.19458631256384065,0.9973821989528796
2098,0.18160152526215442,0.9973821989528796
2238,0.17024128686327078,0.9973821989528796
2377,0.16028607488430796,0.9973821989528796
2517,0.15137067938021453,0.9973821989528796
2657,0.14377117049303725,1.0
2797,0.13657490168037184,1.0
140,0.8928571428571429,0.3333333333333333
280,0.7464285714285714,0.5573333333333333
420,0.6309523809523809,0.7066666666666667
559,0.5277280858676208,0.7866666666666666
699,0.46208869814020026,0.8613333333333333
839,0.4135876042908224,0.9253333333333333
979,0.36567926455566907,0.9546666666666667
1119,0.33065236818588023,0.9866666666666667
1259,0.2946783161239079,0.9893333333333333
1398,0.26609442060085836,0.992
1538,0.24317295188556567,0.9973333333333333
1678,0.22288438617401668,0.9973333333333333
1818,0.20572057205720573,0.9973333333333333
1958,0.19101123595505617,0.9973333333333333
2098,0.17874165872259296,1.0
2238,0.1675603217158177,1.0
2377,0.15776188472864955,1.0
2517,0.14898688915375446,1.0
2657,0.14113662024840046,1.0
2797,0.1340722202359671,1.0
140,0.8571428571428571,0.30927835051546393
280,0.7035714285714286,0.5077319587628866
420,0.6142857142857143,0.6649484536082474
559,0.5366726296958855,0.7731958762886598
699,0.4678111587982833,0.8427835051546392
839,0.42550655542312277,0.9201030927835051
979,0.37589376915219613,0.9484536082474226
1119,0.33690795352993747,0.9716494845360825
1259,0.30023828435266087,0.9742268041237113
1398,0.27253218884120173,0.9819587628865979
1538,0.2503250975292588,0.9922680412371134
1678,0.2306317044100119,0.9974226804123711
1818,0.21287128712871287,0.9974226804123711
1958,0.1976506639427988,0.9974226804123711
2098,0.18446139180171592,0.9974226804123711
2238,0.17292225201072386,0.9974226804123711
2377,0.16281026503996635,0.9974226804123711
2517,0.1537544696066746,0.9974226804123711
2657,0.14565299209634927,0.9974226804123711
2797,0.1387200572041473,1.0
140,0.9214285714285714,0.3200992555831266
280,0.7607142857142857,0.5285359801488834
420,0.6547619047619048,0.6823821339950372
559,0.5635062611806798,0.7816377171215881
699,0.4864091559370529,0.8436724565756824
839,0.4398092967818832,0.9156327543424317
979,0.390194075587334,0.9478908188585607
1119,0.35031277926720283,0.9727047146401985
1259,0.3129467831612391,0.9776674937965261
1398,0.2832618025751073,0.9826302729528535
1538,0.25942782834850453,0.9900744416873449
1678,0.23897497020262218,0.9950372208436724
1818,0.22057205720572057,0.9950372208436724
1958,0.20480081716036772,0.9950372208436724
2098,0.1920877025738799,1.0
2238,0.18007149240393208,1.0
2377,0.16954143878838873,1.0
2517,0.16011124354390147,1.0
2657,0.1516748212269477,1.0
2797,0.14408294601358598,1.0
140,0.8642857142857143,0.30788804071246817
280,0.7392857142857143,0.5267175572519084
420,0.6428571428571429,0.6870229007633588
559,0.5617173524150268,0.7989821882951654
699,0.49642346208869814,0.8829516539440203
839,0.43504171632896305,0.9287531806615776
979,0.3840653728294178,0.9567430025445293
1119,0.34316353887399464,0.9770992366412213
1259,0.3057982525814138,0.9796437659033079
1398,0.27753934191702434,0.9872773536895675
1538,0.2535760728218466,0.9923664122137404
1678,0.23361144219308702,0.9974554707379135
1818,0.2156215621562156,0.9974554707379135
1958,0.20020429009193055,0.9974554707379135
2098,0.1873212583412774,1.0
2238,0.17560321715817695,1.0
2377,0.16533445519562473,1.0
2517,0.15613825983313467,1.0
2657,0.14791117802032366,1.0
2797,0.14050768680729353,1.0
140,0.9,0.3181818181818182
280,0.7464285714285714,0.5277777777777778
420,0.6357142857142857,0.6742424242424242
559,0.5438282647584973,0.7676767676767676
699,0.4792560801144492,0.8459595959595959
839,0.43146603098927294,0.9141414141414141
979,0.3840653728294178,0.9494949494949495
1119,0.34316353887399464,0.9696969696969697
1259,0.3057982525814138,0.9722222222222222
1398,0.27896995708154504,0.9848484848484849
1538,0.25487646293888166,0.98989898989899
1678,0.23480333730631706,0.9949494949494949
1818,0.21672167216721672,0.9949494949494949
1958,0.20224719101123595,1.0
2098,0.18875119161105816,1.0
2238,0.1769436997319035,1.0
2377,0.16659655027345394,1.0
2517,0.1573301549463647,1.0
2657,0.14904027098231087,1.0
2797,0.14158026456918127,1.0
140,0.8928571428571429,0.32051282051282054
280,0.7428571428571429,0.5333333333333333
420,0.638095238095238,0.6871794871794872
559,0.554561717352415,0.7948717948717948
699,0.4821173104434907,0.8641025641025641
839,0.42789034564958284,0.9205128205128205
979,0.37895812053115424,0.9512820512820512
1119,0.3386952636282395,0.9717948717948718
1259,0.3018268467037331,0.9743589743589743
1398,0.2739628040057225,0.982051282051282
1538,0.25097529258777634,0.9897435897435898
1678,0.2306317044100119,0.9923076923076923
1818,0.21287128712871287,0.9923076923076923
1958,0.19816138917262513,0.9948717948717949
2098,0.1854146806482364,0.9974358974358974
2238,0.17381590705987487,0.9974358974358974
2377,0.16365166175851914,0.9974358974358974
2517,0.15494636471990464,1.0
2657,0.14678208505833648,1.0
2797,0.1394351090454058,1.0
140,0.8785714285714286,0.30982367758186397
280,0.7428571428571429,0.5239294710327456
420,0.6476190476190476,0.6851385390428212
559,0.5688729874776386,0.801007556675063
699,0.49213161659513593,0.8664987405541562
839,0.43861740166865315,0.9269521410579346
979,0.38508682328907046,0.9496221662468514
1119,0.34584450402144773,0.9748110831234257
1259,0.3089753772835584,0.9798488664987406
1398,0.27968526466380544,0.9848866498740554
1538,0.2555266579973992,0.9899244332493703
1678,0.23480333730631706,0.9924433249370277
1818,0.21672167216721672,0.9924433249370277
1958,0.20224719101123595,0.9974811083123426
2098,0.18875119161105816,0.9974811083123426
2238,0.1769436997319035,0.9974811083123426
2377,0.16659655027345394,0.9974811083123426
2517,0.1573301549463647,0.9974811083123426
2657,0.14904027098231087,0.9974811083123426
2797,0.1419377904898105,1.0
140,0.8928571428571429,0.3117206982543641
280,0.75,0.5236907730673317
420,0.6523809523809524,0.683291770573566
559,0.556350626118068,0.7755610972568578
699,0.4892703862660944,0.8528678304239401
839,0.43146603098927294,0.9027431421446384
979,0.38508682328907046,0.940149625935162
1119,0.34673815907059874,0.9675810473815462
1259,0.30976965845909454,0.972568578553616
1398,0.2832618025751073,0.9875311720698254
1538,0.258777633289987,0.9925187032418953
1678,0.23837902264600716,0.9975062344139651
1818,0.22002200220022003,0.9975062344139651
1958,0.20429009193054137,0.9975062344139651
2098,0.1911344137273594,1.0
2238,0.17917783735478104,1.0
2377,0.16870004206983594,1.0
2517,0.15931664680174812,1.0
2657,0.1509220925856229,1.0
2797,0.14336789417232748,1.0
140,0.8642857142857143,0.3134715025906736
280,0.75,0.5440414507772021
420,0.638095238095238,0.694300518134715
559,0.5402504472271914,0.7823834196891192
699,0.4721030042918455,0.8549222797927462
839,0.4195470798569726,0.9119170984455959
979,0.3748723186925434,0.9507772020725389
1119,0.3351206434316354,0.9715025906735751
1259,0.2978554408260524,0.9715025906735751
1398,0.271101573676681,0.9818652849740933
1538,0.24967490247074123,0.9948186528497409
1678,0.22884386174016685,0.9948186528497409
1818,0.21122112211221122,0.9948186528497409
1958,0.19713993871297242,1.0
2098,0.18398474737845566,1.0
2238,0.17247542448614836,1.0
2377,0.16238956668068993,1.0
2517,0.15335717123559794,1.0
2657,0.14527662777568687,1.0
2797,0.13800500536288882,1.0
140,0.8857142857142857,0.32124352331606215
280,0.7571428571428571,0.5492227979274611
420,0.6428571428571429,0.6994818652849741
559,0.554561717352415,0.8031088082901554
699,0.4864091559370529,0.8808290155440415
839,0.4302741358760429,0.9352331606217616
979,0.37793667007150156,0.9585492227979274
1119,0.3386952636282395,0.9818652849740933
1259,0.3018268467037331,0.9844559585492227
1398,0.2732474964234621,0.9896373056994818
1538,0.24902470741222366,0.9922279792746114
1678,0.22884386174016685,0.9948186528497409
1818,0.21122112211221122,0.9948186528497409
1958,0.19713993871297242,1.0
2098,0.18398474737845566,1.0
2238,0.17247542448614836,1.0
2377,0.16238956668068993,1.0
2517,0.15335717123559794,1.0
2657,0.14527662777568687,1.0
2797,0.13800500536288882,1.0
140,0.9,0.31738035264483627
280,0.725,0.5113350125944585
420,0.6523809523809524,0.690176322418136
559,0.5491949910554562,0.7732997481108312
699,0.474964234620887,0.836272040302267
839,0.4266984505363528,0.9017632241813602
979,0.37895812053115424,0.9345088161209067
1119,0.34137622877569257,0.9622166246851386
1259,0.30659253375694995,0.9722921914357683
1398,0.27968526466380544,0.9848866498740554
1538,0.2555266579973992,0.9899244332493703
1678,0.23539928486293207,0.9949622166246851
1818,0.21782178217821782,0.9974811083123426
1958,0.20275791624106232,1.0
2098,0.1892278360343184,1.0
2238,0.177390527256479,1.0
2377,0.16701724863273032,1.0
2517,0.1577274533174414,1.0
2657,0.14941663530297328,1.0
2797,0.1419377904898105,1.0
140,0.9285714285714286,0.3225806451612903
280,0.7535714285714286,0.5235732009925558
420,0.6428571428571429,0.6699751861042184
559,0.5581395348837209,0.7741935483870968
699,0.4907010014306152,0.8511166253101737
839,0.432657926102503,0.9007444168734491
979,0.3871297242083759,0.9404466501240695
1119,0.3485254691689008,0.967741935483871
1259,0.3129467831612391,0.9776674937965261
1398,0.28469241773962806,0.9875930521091811
1538,0.2607282184655397,0.9950372208436724
1678,0.23897497020262218,0.9950372208436724
1818,0.22057205720572057,0.9950372208436724
1958,0.20531154239019409,0.9975186104218362
2098,0.19161105815061963,0.9975186104218362
2238,0.17962466487935658,0.9975186104218362
2377,0.16912074042911232,0.9975186104218362
2517,0.15971394517282478,0.9975186104218362
2657,0.1516748212269477,1.0
2797,0.14408294601358598,1.0
140,0.8642857142857143,0.33060109289617484
280,0.7357142857142858,0.5628415300546448
420,0.6214285714285714,0.7131147540983607
559,0.5295169946332737,0.8087431693989071
699,0.4492131616595136,0.8579234972677595
839,0.39809296781883197,0.912568306010929
979,0.35240040858018384,0.9426229508196722
1119,0.3163538873994638,0.9672131147540983
1259,0.28276409849086576,0.9726775956284153
1398,0.2582260371959943,0.9863387978142076
1538,0.23602080624187255,0.9918032786885246
1678,0.2169249106078665,0.994535519125683
1818,0.2002200220022002,0.994535519125683
1958,0.186414708886619,0.9972677595628415
2098,0.17397521448999045,0.9972677595628415
2238,0.16309204647006256,0.9972677595628415
2377,0.15355490113588557,0.9972677595628415
2517,0.14501390544298767,0.9972677595628415
2657,0.13774934136243885,1.0
2797,0.13085448695030388,1.0
140,0.9071428571428571,0.315136476426799
280,0.7964285714285714,0.5533498759305211
420,0.680952380952381,0.7096774193548387
559,0.5760286225402504,0.7990074441687345
699,0.5021459227467812,0.8709677419354839
839,0.4469606674612634,0.9305210918114144
979,0.39325842696629215,0.9553349875930521
1119,0.3529937444146559,0.9801488833746899
1259,0.3145353455123114,0.9826302729528535
1398,0.28469241773962806,0.9875930521091811
1538,0.2607282184655397,0.9950372208436724
1678,0.23897497020262218,0.9950372208436724
1818,0.22112211221122113,0.9975186104218362
1958,0.20582226762002043,1.0
2098,0.1920877025738799,1.0
2238,0.18007149240393208,1.0
2377,0.16954143878838873,1.0
2517,0.16011124354390147,1.0
2657,0.1516748212269477,1.0
2797,0.14408294601358598,1.0
140,0.8785714285714286,0.31865284974093266
280,0.7464285714285714,0.5414507772020726
420,0.6523809523809524,0.7098445595854922
559,0.556350626118068,0.805699481865285
699,0.4792560801144492,0.8678756476683938
839,0.42550655542312277,0.9248704663212435
979,0.3748723186925434,0.9507772020725389
1119,0.3360142984807864,0.9740932642487047
1259,0.2994440031771247,0.9766839378238342
1398,0.2718168812589413,0.9844559585492227
1538,0.24902470741222366,0.9922279792746114
1678,0.22943980929678187,0.9974093264248705
1818,0.21177117711771176,0.9974093264248705
1958,0.19713993871297242,1.0
2098,0.18398474737845566,1.0
2238,0.17247542448614836,1.0
2377,0.16238956668068993,1.0
2517,0.15335717123559794,1.0
2657,0.14527662777568687,1.0
2797,0.13800500536288882,1.0
140,0.9142857142857143,0.32
280,0.7428571428571429,0.52
420,0.6452380952380953,0.6775
559,0.554561717352415,0.775
699,0.4821173104434907,0.8425
839,0.42789034564958284,0.8975
979,0.38100102145045966,0.9325
1119,0.34226988382484363,0.9575
1259,0.30659253375694995,0.965
1398,0.27968526466380544,0.9775
1538,0.2574772431729519,0.99
1678,0.2359952324195471,0.99
1818,0.21837183718371836,0.9925
1958,0.203779366700715,0.9975
2098,0.19065776930409914,1.0
2238,0.17873100983020554,1.0
2377,0.16827934371055953,1.0
2517,0.15891934843067143,1.0
2657,0.1505457282649605,1.0
2797,0.14301036825169824,1.0
140,0.8714285714285714,0.3168831168831169
280,0.7321428571428571,0.5324675324675324
420,0.6309523809523809,0.6883116883116883
559,0.5402504472271914,0.7844155844155845
699,0.47353361945636624,0.8597402597402597
839,0.4195470798569726,0.9142857142857143
979,0.3707865168539326,0.9428571428571428
1119,0.3333333333333333,0.9688311688311688
1259,0.29706115965051627,0.9714285714285714
1398,0.2703862660944206,0.9818181818181818
1538,0.24772431729518857,0.9896103896103896
1678,0.22824791418355184,0.9948051948051948
1818,0.21122112211221122,0.9974025974025974
1958,0.19662921348314608,1.0
2098,0.18350810295519543,1.0
2238,0.17202859696157283,1.0
2377,0.16196886832141355,1.0
2517,0.15295987286452126,1.0
2657,0.14490026345502446,1.0
2797,0.13764747944225955,1.0
140,0.9142857142857143,0.3224181360201511
280,0.7571428571428571,0.5340050377833753
420,0.6428571428571429,0.6801007556675063
559,0.5491949910554562,0.7732997481108312
699,0.4821173104434907,0.8488664987405542
839,0.432657926102503,0.9143576826196473
979,0.3871297242083759,0.9546599496221663
1119,0.3449508489722967,0.9722921914357683
1259,0.3089753772835584,0.9798488664987406
1398,0.27896995708154504,0.982367758186398
1538,0.2555266579973992,0.9899244332493703
1678,0.23480333730631706,0.9924433249370277
1818,0.21727172717271728,0.9949622166246851
1958,0.20224719101123595,0.9974811083123426
2098,0.18875119161105816,0.9974811083123426
2238,0.1769436997319035,0.9974811083123426
2377,0.16659655027345394,0.9974811083123426
2517,0.1573301549463647,0.9974811083123426
2657,0.14904027098231087,0.9974811083123426
2797,0.1419377904898105,1.0
140,0.9,0.3050847457627119
280,0.7642857142857142,0.5181598062953995
420,0.6547619047619048,0.6658595641646489
559,0.5635062611806798,0.7627118644067796
699,0.5064377682403434,0.8571428571428571
839,0.44815256257449343,0.910411622276029
979,0.39938712972420837,0.9467312348668281
1119,0.35656836461126007,0.9661016949152542
1259,0.3193010325655282,0.9733656174334141
1398,0.290414878397711,0.9830508474576272
1538,0.26527958387516254,0.9878934624697336
1678,0.24374255065554232,0.9903147699757869
1818,0.22552255225522552,0.9927360774818402
1958,0.21041879468845762,0.9975786924939467
2098,0.19637750238322213,0.9975786924939467
2238,0.1840929401251117,0.9975786924939467
2377,0.17332772402187632,0.9975786924939467
2517,0.16368692888359157,0.9975786924939467
2657,0.1554384644335717,1.0
2797,0.14765820521987844,1.0
140,0.85,0.30512820512820515
280,0.7142857142857143,0.5128205128205128
420,0.6190476190476191,0.6666666666666666
559,0.552772808586762,0.7923076923076923
699,0.48497854077253216,0.8692307692307693
839,0.4302741358760429,0.9256410256410257
979,0.38202247191011235,0.958974358974359
1119,0.33958891867739055,0.9743589743589743
1259,0.30420969023034156,0.982051282051282
1398,0.2753934191702432,0.9871794871794872
1538,0.2516254876462939,0.9923076923076923
1678,0.23122765196662692,0.9948717948717949
1818,0.21397139713971397,0.9974358974358974
1958,0.19918283963227784,1.0
2098,0.18589132507149667,1.0
2238,0.1742627345844504,1.0
2377,0.16407236011779555,1.0
2517,0.15494636471990464,1.0
2657,0.14678208505833648,1.0
2797,0.1394351090454058,1.0
140,0.9071428571428571,0.3239795918367347
280,0.7678571428571429,0.548469387755102
420,0.6595238095238095,0.7066326530612245
559,0.5581395348837209,0.7959183673469388
699,0.4821173104434907,0.8596938775510204
839,0.432657926102503,0.9260204081632653
979,0.37895812053115424,0.9464285714285714
1119,0.3386952636282395,0.9668367346938775
1259,0.30262112787926926,0.9719387755102041
1398,0.2753934191702432,0.9821428571428571
1538,0.25227568270481143,0.9897959183673469
1678,0.23182359952324194,0.9923469387755102
1818,0.21397139713971397,0.9923469387755102
1958,0.20020429009193055,1.0
2098,0.18684461391801716,1.0
2238,0.17515638963360142,1.0
2377,0.16491375683634835,1.0
2517,0.15574096146205801,1.0
2657,0.14753481369966126,1.0
2797,0.1401501608866643,1.0
140,0.8642857142857143,0.30402010050251255
280,0.7678571428571429,0.5402010050251256
420,0.6428571428571429,0.678391959798995
559,0.5617173524150268,0.7889447236180904
699,0.4864091559370529,0.8542713567839196
839,0.4362336114421931,0.9195979899497487
979,0.3871297242083759,0.9522613065326633
1119,0.34226988382484363,0.9623115577889447
1259,0.3057982525814138,0.9673366834170855
1398,0.2782546494992847,0.9773869346733668
1538,0.25487646293888166,0.9849246231155779
1678,0.23480333730631706,0.9899497487437185
1818,0.21672167216721672,0.9899497487437185
1958,0.20275791624106232,0.9974874371859297
2098,0.1892278360343184,0.9974874371859297
2238,0.177390527256479,0.9974874371859297
2377,0.16701724863273032,0.9974874371859297
2517,0.1577274533174414,0.9974874371859297
2657,0.14941663530297328,0.9974874371859297
2797,0.14229531641043977,1.0
140,0.9071428571428571,0.3231552162849873
280,0.7571428571428571,0.539440203562341
420,0.6642857142857143,0.7099236641221374
559,0.5652951699463328,0.8040712468193384
699,0.49356223175965663,0.8778625954198473
839,0.4362336114421931,0.9312977099236641
979,0.3861082737487232,0.9618320610687023
1119,0.3449508489722967,0.9821882951653944
1259,0.30818109610802225,0.9872773536895675
1398,0.27896995708154504,0.9923664122137404
1538,0.25487646293888166,0.9974554707379135
1678,0.23361144219308702,0.9974554707379135
1818,0.2156215621562156,0.9974554707379135
1958,0.2007150153217569,1.0
2098,0.1873212583412774,1.0
2238,0.17560321715817695,1.0
2377,0.16533445519562473,1.0
2517,0.15613825983313467,1.0
2657,0.14791117802032366,1.0
2797,0.14050768680729353,1.0
140,0.8428571428571429,0.30025445292620867
280,0.725,0.5165394402035624
420,0.6357142857142857,0.6793893129770993
559,0.5509838998211091,0.7837150127226463
699,0.48354792560801146,0.8600508905852418
839,0.42789034564958284,0.9134860050890585
979,0.38202247191011235,0.9516539440203562
1119,0.34316353887399464,0.9770992366412213
1259,0.30818109610802225,0.9872773536895675
1398,0.27896995708154504,0.9923664122137404
1538,0.2542262678803641,0.9949109414758269
1678,0.23361144219308702,0.9974554707379135
1818,0.21617161716171618,1.0
1958,0.2007150153217569,1.0
2098,0.1873212583412774,1.0
2238,0.17560321715817695,1.0
2377,0.16533445519562473,1.0
2517,0.15613825983313467,1.0
2657,0.14791117802032366,1.0
2797,0.14050768680729353,1.0
140,0.8928571428571429,0.31887755102040816
280,0.7357142857142858,0.5255102040816326
420,0.638095238095238,0.6836734693877551
559,0.5420393559928444,0.7729591836734694
699,0.4792560801144492,0.8545918367346939
839,0.42431466030989273,0.9081632653061225
979,0.3799795709908069,0.9489795918367347
1119,0.33958891867739055,0.9693877551020408
1259,0.3034154090548054,0.9744897959183674
1398,0.2753934191702432,0.9821428571428571
1538,0.2516254876462939,0.9872448979591837
1678,0.23182359952324194,0.9923469387755102
1818,0.21397139713971397,0.9923469387755102
1958,0.19918283963227784,0.9948979591836735
2098,0.18636796949475692,0.9974489795918368
2238,0.1747095621090259,0.9974489795918368
2377,0.16449305847707194,0.9974489795918368
2517,0.15534366309098133,0.9974489795918368
2657,0.14753481369966126,1.0
2797,0.1401501608866643,1.0
140,0.9214285714285714,0.32741116751269034
280,0.7607142857142857,0.5406091370558376
420,0.6404761904761904,0.682741116751269
559,0.5491949910554562,0.7791878172588832
699,0.48354792560801146,0.8578680203045685
839,0.42908224076281287,0.9137055837563451
979,0.38100102145045966,0.9467005076142132
1119,0.34048257372654156,0.9670050761421319
1259,0.30420969023034156,0.9720812182741116
1398,0.2761087267525036,0.9796954314720813
1538,0.252925877763329,0.9873096446700508
1678,0.233015494636472,0.9923857868020305
1818,0.21507150715071507,0.9923857868020305
1958,0.2007150153217569,0.9974619289340102
2098,0.18779790276453764,1.0
2238,0.17605004468275245,1.0
2377,0.16575515355490114,1.0
2517,0.15653555820421136,1.0
2657,0.14828754234098607,1.0
2797,0.14086521272792277,1.0
140,0.9071428571428571,0.3167082294264339
280,0.775,0.5411471321695761
420,0.6571428571428571,0.6882793017456359
559,0.5760286225402504,0.8029925187032418
699,0.4978540772532189,0.8678304239401496
839,0.44576877234803336,0.9326683291770573
979,0.3922369765066394,0.9576059850374065
1119,0.3494191242180518,0.9750623441396509
1259,0.3129467831612391,0.9825436408977556
1398,0.28397711015736765,0.9900249376558603
1538,0.25942782834850453,0.9950124688279302
