,call_count,radius_of_gyration_log,avg_call_duration,nighttime_call_count,avg_nighttime_call_duration,incoming_call_count,avg_incoming_call_duration,radius_of_gyration,unique_tower_count,spatial_entropy,avg_call_count_per_contact,avg_call_duration_per_contact,contact_count,social_entropy,pc_1,gnd_id,pred_values
11212,1332.22643506717,3.3354743563029086,120.337555932704,107.090434165649,158.344265372976,627.623871212461,120.317352643452,28.0917055413716,31.7537040122452,0.379541217660734,10.3396655801327,1404.57339616739,118.151855392398,0.603223823662148,-2.5064334502357224,7127010,-2.80779324311949
11213,1246.59596844873,3.311061472439477,116.684075382517,100.397458369851,148.892400366264,606.089833479404,119.267662741766,27.4142094610389,29.9956178790535,0.392337424170689,10.3152035347829,1356.80343523483,113.414548641543,0.615107766728804,-2.05554704079903,7127015,-2.9791515398650734
11214,1246.59596844873,3.311061472439477,116.684075382517,100.397458369851,148.892400366264,606.089833479404,119.267662741766,27.4142094610389,29.9956178790535,0.392337424170689,10.3152035347829,1356.80343523483,113.414548641543,0.615107766728804,-2.160925816644024,7127020,-2.9613360795448886
11215,1246.59596844873,3.311061472439477,116.684075382517,100.397458369851,148.892400366264,606.089833479404,119.267662741766,27.4142094610389,29.9956178790535,0.392337424170689,10.3152035347829,1356.80343523483,113.414548641543,0.615107766728804,-1.0648667984928366,7127025,-2.8953465203526902
11216,1246.59596844873,3.311061472439477,116.684075382517,100.397458369851,148.892400366264,606.089833479404,119.267662741766,27.4142094610389,29.9956178790535,0.392337424170689,10.3152035347829,1356.80343523483,113.414548641543,0.615107766728804,-1.6131958816983254,7127030,-2.938649150884261
11217,1270.09229767084,3.317819724813867,117.68656182407,102.233958496287,151.485918079326,611.998604736073,119.555689426795,27.6001090779206,30.4780229413457,0.388826245343402,10.3219157283121,1369.91113828557,114.714428502162,0.611846905842074,-1.6344844412279675,7127035,-2.835152764377104
11218,1466.38140576584,3.372561960252574,126.061366574093,117.576141031738,173.152250463789,661.360674417222,121.961873844836,29.1531206003677,34.5080507184009,0.359493741825249,10.3779896146841,1479.41332126895,125.573667667612,0.584605566655034,-0.7573351478258005,7127040,-2.437748843316384
11219,1477.68051656373,3.3756237310077686,126.543450617491,118.459292532285,174.399442896389,664.202133632791,122.100382521179,29.2425175591043,34.7400336889388,0.357805256868968,10.3812174304331,1485.71666286258,126.198764738911,0.583037456680904,-1.0648767412783622,7127045,-2.4283426815983096
11220,1477.68051656373,3.3756237310077686,126.543450617491,118.459292532285,174.399442896389,664.202133632791,122.100382521179,29.2425175591043,34.7400336889388,0.357805256868968,10.3812174304331,1485.71666286258,126.198764738911,0.583037456680904,-0.6951030175077938,7127050,-2.408169528439973
11221,1455.93366247627,3.332024123945797,125.478671405913,116.687481732883,171.112186729999,663.404471442342,122.347223698524,27.9949496410979,33.5770623702761,0.346357977585427,10.5451119210907,1508.06793547235,124.385494110937,0.583848802707766,-2.2607540126121752,7127055,-2.4677425939314404
11222,1399.3447915651,3.208767866559079,122.707941759154,112.07694026314,162.558208572438,661.328823974269,122.989544812517,24.7485738853119,30.5508208013657,0.316570284748366,10.9715921899668,1566.22960225062,119.667067386768,0.585960057765586,-2.2674418314370475,7127060,-2.7399170051421318
11223,1476.60318943087,3.373508002491466,126.490702043811,118.371518004493,174.236594042644,664.162617888713,122.112610896685,29.1807137339281,34.6824207325408,0.357238164979724,10.3893366729222,1486.823932555,126.108936314124,0.583077650314676,-1.6840094188694326,7127065,-2.4187250114037573
11224,1477.68051656373,3.3756237310077686,126.543450617491,118.459292532285,174.399442896389,664.202133632791,122.100382521179,29.2425175591043,34.7400336889388,0.357805256868968,10.3812174304331,1485.71666286258,126.198764738911,0.583037456680904,-0.4467808936707369,7127070,-2.4379877556747758
11225,1477.68051656373,3.3756237310077686,126.543450617491,118.459292532285,174.399442896389,664.202133632791,122.100382521179,29.2425175591043,34.7400336889388,0.357805256868968,10.3812174304331,1485.71666286258,126.198764738911,0.583037456680904,2.1481488042418566,7127075,-2.4168701992123856
11226,1403.43724995757,3.3617191836831006,125.946759885269,112.580024883063,170.694197591961,639.801034914575,122.853699450669,28.8387273554019,33.3345592146192,0.364568763505039,10.3727141655788,1480.14640972502,121.211525171288,0.587049934595153,-1.9455281840015928,7127080,-2.6410909888264587
11227,1177.82908300017,3.312847009911994,122.054250609963,94.7760184036035,155.803676042821,570.286515657147,123.797533941687,27.4632022855567,28.9675482993937,0.388624322510156,10.3365986407515,1434.22755441301,106.768093015852,0.604331003488679,-1.6849843854552151,7127085,-3.219820283827385
11228,959.80024434942,3.3184871588461933,139.080658900826,76.9529627367135,177.716220139741,456.77031154551,138.159716420078,27.6185364788683,25.7080024434942,0.376851748588411,10.4044328911186,1679.70458427033,85.6951740989615,0.570162738376023,-1.977333651251262,7127090,-3.9764893403157
11229,965.645957852326,3.3190876120866144,138.91474308981,77.4222010184893,177.636173140339,459.166139248702,137.962656254842,27.6351250984395,25.8088263154494,0.376677858511377,10.4040502603918,1677.1746975324,86.1607197391461,0.570367769031194,-1.6910884978400136,7127095,-3.969832262183538
11230,1155.2392565149,3.3404347879026117,134.34933443453,92.6167300765596,176.464526064549,535.051475311292,132.099202973293,28.2313987079882,29.1165340272357,0.369663933706427,10.3956717797805,1606.49691491072,100.980525112543,0.575021433254552,-0.2067199018213431,7127100,-3.4300573185697254
11231,1477.68051656373,3.3756237310077686,126.543450617491,118.459292532285,174.399442896389,664.202133632791,122.100382521179,29.2425175591043,34.7400336889388,0.357805256868968,10.3812174304331,1485.71666286258,126.198764738911,0.583037456680904,-0.3191859330252639,7127105,-2.460035120678026
11232,1314.95471808087,3.3743245260461623,131.112055477717,104.386890798158,177.262187678217,601.222746548026,128.815389638883,29.2045502042301,32.063060134309,0.371197740315803,10.4896229339548,1556.51433075107,111.703864437987,0.576425232867796,-1.8407955286069375,7127110,-2.8631293428792555
